1.0,0.5033,0.204,0.04925,0.0049,0.00011638704734269367,0.4
1.0,0.5118,0.212,0.053,0.005577,0.00014417655537140331,0.405
1.0,0.5203,0.2203,0.05701,0.006345,0.00017857440669641195,0.41000000000000003
1.0,0.529,0.2288,0.06131,0.007215,0.00022114964149721005,0.41500000000000004
1.0,0.5377,0.2377,0.06592,0.008202,0.00027384499283218889,0.42000000000000004
1.0,0.5466,0.2468,0.07085,0.009321,0.00033906647946344113,0.42500000000000004
1.0,0.5556,0.2563,0.07615,0.01059,0.00041979453419670117,0.43000000000000005
1.0,0.5647,0.2661,0.08182,0.01203,0.00051972172713654272,0.43500000000000005
1.0,0.574,0.2763,0.08791,0.01365,0.00064342320546542967,0.44000000000000006
1.0,0.5834,0.2869,0.09444,0.0155,0.00079657247999441645,0.44500000000000006
1.0,0.5929,0.2979,0.1014,0.01759,0.00098618097735627222,0.45000000000000007
1.0,0.6026,0.3092,0.1089,0.01997,0.0012209427872542586,0.45500000000000007
1.0,0.6124,0.321,0.117,0.02266,0.0015116137525364719,0.4600000000000001
1.0,0.6223,0.3333,0.1256,0.02571,0.001871457053637739,0.4650000000000001
1.0,0.6324,0.3459,0.1349,0.02916,0.0023168108372834022,0.4700000000000001
1.0,0.6427,0.3591,0.1449,0.03308,0.0028677763463989324,0.4750000000000001
1.0,0.6531,0.3728,0.1555,0.03751,0.0035488997442456403,0.4800000000000001
1.0,0.6637,0.3869,0.167,0.04252,0.0043900375039490477,0.4850000000000001
1.0,0.6744,0.4016,0.1792,0.04818,0.0054272094608149432,0.4900000000000001
1.0,0.6853,0.4167,0.1923,0.05457,0.0067034290220825852,0.4950000000000001
1.0,0.6962,0.4324,0.2062,0.06175,0.0082693800441663821,0.5000000000000001
1.0,0.7073,0.4486,0.221,0.06982,0.010183799189291487,0.5050000000000001
1.0,0.7185,0.4652,0.2368,0.07883,0.01251310706922513,0.5100000000000001
1.0,0.7297,0.4822,0.2535,0.08886,0.015330530030877499,0.5150000000000001
1.0,0.7409,0.4995,0.271,0.09995,0.018713762687600988,0.5200000000000001
1.0,0.7521,0.5171,0.2893,0.1121,0.022741485223188425,0.5250000000000001
1.0,0.7631,0.5349,0.3084,0.1254,0.027488588581143496,0.5300000000000001
1.0,0.774,0.5528,0.328,0.1398,0.033020436222882955,0.5350000000000001
1.0,0.7847,0.5705,0.3481,0.1551,0.039387255759471572,0.5400000000000001
1.0,0.7951,0.5881,0.3686,0.1714,0.046618933650405432,0.5450000000000002
1.0,0.8051,0.6054,0.3891,0.1885,0.054721738067719232,0.5500000000000002
1.0,0.8147,0.6223,0.4097,0.2062,0.063677799321651837,0.5550000000000002
1.0,0.8239,0.6386,0.4301,0.2244,0.073446393308015751,0.5600000000000002
1.0,0.8327,0.6544,0.4502,0.243,0.083968140570531563,0.5650000000000002
1.0,0.841,0.6695,0.4698,0.2617,0.09516965005785126,0.5700000000000002
1.0,0.8489,0.684,0.489,0.2805,0.10696894355996255,0.5750000000000002
1.0,0.8563,0.6978,0.5075,0.2993,0.11928038943393574,0.5800000000000002
1.0,0.8632,0.711,0.5254,0.3179,0.13201859863154355,0.5850000000000002
1.0,0.8698,0.7234,0.5427,0.3363,0.14510221974333223,0.5900000000000002
1.0,0.8759,0.7353,0.5593,0.3543,0.1584546341359136,0.5950000000000002
1.0,0.8817,0.7465,0.5753,0.372,0.17200671833239925,0.6000000000000002
1.0,0.8871,0.7571,0.5906,0.3893,0.18569567948325527,0.6050000000000002
1.0,0.8922,0.7671,0.6052,0.4062,0.19946681994172646,0.6100000000000002
1.0,0.897,0.7766,0.6193,0.4226,0.21327144329859687,0.6150000000000002
1.0,0.9016,0.7856,0.6327,0.4386,0.22706825483999332,0.6200000000000002
1.0,0.9058,0.7942,0.6455,0.4542,0.24082109145206138,0.6250000000000002
1.0,0.9098,0.8023,0.6578,0.4693,0.25449906309882719,0.6300000000000002
1.0,0.9136,0.81,0.6696,0.4839,0.26807670997849292,0.6350000000000002
1.0,0.9172,0.8173,0.6808,0.4981,0.28153190368885689,0.6400000000000002
1.0,0.9206,0.8242,0.6916,0.5119,0.2948463671479068,0.6450000000000002
1.0,0.9237,0.8308,0.7019,0.5252,0.30800494165200959,0.6500000000000002
1.0,0.9268,0.8371,0.7118,0.5382,0.32099516974350734,0.6550000000000002
1.0,0.9296,0.8431,0.7213,0.5507,0.33380692745782581,0.6600000000000003
1.0,0.9324,0.8488,0.7304,0.5628,0.34643210233622579,0.6650000000000003
1.0,0.935,0.8542,0.7391,0.5746,0.35886431289114334,0.6700000000000003
1.0,0.9374,0.8594,0.7475,0.586,0.37109866502678834,0.6750000000000003
1.0,0.9397,0.8643,0.7555,0.597,0.3831315410384008,0.6800000000000003
1.0,0.942,0.869,0.7632,0.6077,0.39496041710141427,0.6850000000000003
1.0,0.9441,0.8735,0.7707,0.6181,0.40658370552859474,0.6900000000000003
1.0,0.9461,0.8779,0.7778,0.6281,0.41800094668805382,0.6950000000000003
1.0,0.948,0.882,0.7846,0.6379,0.42921142208668128,0.7000000000000003
1.0,0.9499,0.886,0.7912,0.6473,0.44021590322886295,0.7050000000000003
1.0,0.9516,0.8897,0.7976,0.6565,0.45101568757709359,0.7100000000000003
1.0,0.9533,0.8934,0.8037,0.6654,0.46161156601468223,0.7150000000000003
1.0,0.9549,0.8969,0.8096,0.674,0.47200556214508399,0.7200000000000003
1.0,0.9565,0.9002,0.8153,0.6823,0.48220007149994015,0.7250000000000003
1.0,0.9579,0.9034,0.8207,0.6904,0.49219673794308128,0.7300000000000003
1.0,0.9593,0.9065,0.826,0.6983,0.50199869244465034,0.7350000000000003
1.0,0.9607,0.9095,0.8311,0.7059,0.51160798737005009,0.7400000000000003
1.0,0.962,0.9123,0.836,0.7133,0.52102803712992318,0.7450000000000003
1.0,0.9632,0.9151,0.8408,0.7205,0.53026115417624631,0.7500000000000003
1.0,0.9644,0.9177,0.8453,0.7275,0.53931094668003654,0.7550000000000003
1.0,0.9656,0.9202,0.8498,0.7343,0.54817987166055526,0.7600000000000003
1.0,0.9667,0.9227,0.854,0.7409,0.55687166899586427,0.7650000000000003
1.0,0.9677,0.925,0.8582,0.7473,0.56538884776945275,0.7700000000000004
1.0,0.9687,0.9273,0.8621,0.7535,0.57373524032260914,0.7750000000000004
1.0,0.9697,0.9295,0.866,0.7595,0.58191365960738795,0.7800000000000004
1.0,0.9707,0.9316,0.8697,0.7654,0.58992702324118351,0.7850000000000004
1.0,0.9716,0.9336,0.8733,0.7711,0.59777908423328441,0.7900000000000004
1.0,0.9724,0.9356,0.8768,0.7767,0.6054723628637414,0.7950000000000004
1.0,0.9733,0.9375,0.8802,0.7821,0.61301065822219203,0.8000000000000004
1.0,0.9741,0.9393,0.8835,0.7873,0.62039669679091802,0.8050000000000004
1.0,0.9749,0.941,0.8866,0.7924,0.62763324920276709,0.8100000000000004
1.0,0.9756,0.9427,0.8897,0.7974,0.63472399627374199,0.8150000000000004
1.0,0.9763,0.9444,0.8927,0.8022,0.64167156567836958,0.8200000000000004
1.0,0.977,0.946,0.8956,0.8069,0.64847860019119197,0.8250000000000004
1.0,0.9777,0.9475,0.8983,0.8115,0.65514866705189845,0.8300000000000004
1.0,0.9783,0.949,0.901,0.816,0.66168425336325531,0.8350000000000004
1.0,0.979,0.9504,0.9037,0.8203,0.66808816797628712,0.8400000000000004
1.0,0.9796,0.9518,0.9062,0.8245,0.67436289637327484,0.8450000000000004
1.0,0.9802,0.9532,0.9087,0.8286,0.68051174144682625,0.8500000000000004
1.0,0.9807,0.9544,0.911,0.8326,0.68653703401604027,0.8550000000000004
1.0,0.9813,0.9557,0.9134,0.8365,0.69244138312556114,0.8600000000000004
1.0,0.9818,0.9569,0.9156,0.8403,0.69822708444603265,0.8650000000000004
1.0,0.9823,0.9581,0.9178,0.844,0.70389721191325894,0.8700000000000004
1.0,0.9828,0.9592,0.9199,0.8476,0.70945391029081217,0.8750000000000004
1.0,0.9833,0.9603,0.922,0.8511,0.71489958656377672,0.8800000000000004
1.0,0.9837,0.9614,0.924,0.8545,0.72023632914351765,0.8850000000000005
1.0,0.9842,0.9624,0.9259,0.8579,0.72546702362440973,0.8900000000000005
1.0,0.9846,0.9634,0.9278,0.8611,0.73059361191178607,0.8950000000000005
1.0,0.985,0.9644,0.9296,0.8643,0.73561830487338409,0.9000000000000005
1.0,0.9854,0.9654,0.9314,0.8674,0.74054297215079157,0.9050000000000005
1.0,0.9858,0.9663,0.9331,0.8704,0.74537035978806521,0.9100000000000005
1.0,0.9862,0.9671,0.9348,0.8733,0.75010219438990944,0.9150000000000005
1.0,0.9866,0.968,0.9364,0.8762,0.75474050107406032,0.9200000000000005
1.0,0.9869,0.9688,0.938,0.8789,0.75928726013480297,0.9250000000000005
1.0,0.9873,0.9696,0.9395,0.8817,0.76374440789116516,0.9300000000000005
1.0,0.9876,0.9704,0.941,0.8843,0.76811358462739132,0.9350000000000005
1.0,0.9879,0.9712,0.9425,0.8869,0.77239718260787615,0.9400000000000005
1.0,0.9882,0.9719,0.9439,0.8894,0.77659671794992868,0.9450000000000005
1.0,0.9885,0.9726,0.9452,0.8919,0.78071396033446472,0.9500000000000005
1.0,0.9888,0.9733,0.9466,0.8943,0.78475063964570091,0.9550000000000005
1.0,0.9891,0.974,0.9479,0.8966,0.78870816955454826,0.9600000000000005
1.0,0.9894,0.9746,0.9491,0.8989,0.79258879445272545,0.9650000000000005
1.0,0.9896,0.9753,0.9504,0.9011,0.79639381077830418,0.9700000000000005
1.0,0.9899,0.9759,0.9516,0.9033,0.80012479840827266,0.9750000000000005
1.0,0.9901,0.9765,0.9527,0.9054,0.80378330154256272,0.9800000000000005
1.0,0.9904,0.9771,0.9538,0.9075,0.80737082952394801,0.9850000000000005
1.0,0.9906,0.9776,0.9549,0.9095,0.81088885764357288,0.9900000000000005
1.0,0.9909,0.9782,0.956,0.9115,0.81433857656375974,0.9950000000000006
1.0,0.9911,0.9787,0.9571,0.9134,0.81772193030857387,1.0000000000000004
